date  hour minute second price size
20100104 10 20 33 58.39 100
20100104 10 20 33 58.39 100
20100104 10 20 33 58.41 100
20100104 10 20 33 58.38 300
20100104 10 20 34 58.39 100
20100104 10 20 40 58.397 250
20100104 10 20 41 58.38 200
20100104 10 20 41 58.38 100
20100104 10 20 41 58.38 100
20100104 10 20 43 58.37 127
20100104 10 20 45 58.39 100
20100104 10 20 45 58.39 100
20100104 10 20 45 58.385 100
20100104 10 20 46 58.37 300
20100104 10 20 50 58.39 100
20100104 10 20 51 58.37 100
20100104 10 20 51 58.37 100
20100104 10 20 51 58.37 100
20100104 10 20 51 58.37 200
20100104 10 20 53 58.38 100
20100104 10 20 57 58.37 100
20100104 10 20 57 58.37 100
20100104 10 20 57 58.37 100
20100104 10 20 59 58.38 100
20100104 10 21 1 58.38 100
20100104 10 21 2 58.38 100
20100104 10 21 2 58.39 100
20100104 10 21 3 58.38 100
20100104 10 21 3 58.38 100
20100104 10 21 3 58.39 100
20100104 10 21 3 58.39 200
20100104 10 21 8 58.38 100
20100104 10 21 17 58.3801 100
20100104 10 21 17 58.38 100
20100104 10 21 19 58.38 300
20100104 10 21 21 58.38 300
20100104 10 21 21 58.38 100
20100104 10 21 21 58.38 100
20100104 10 21 22 58.37 100
20100104 10 21 22 58.37 100
20100104 10 21 22 58.37 100
20100104 10 21 22 58.37 200
20100104 10 21 22 58.37 400
20100104 10 21 22 58.377 1200
20100104 10 21 25 58.39 100
20100104 10 21 28 58.37 100
20100104 10 21 30 58.37 100
20100104 10 21 30 58.37 136
20100104 10 21 30 58.37 100
20100104 10 21 30 58.37 100
20100104 10 21 30 58.37 100
20100104 10 21 30 58.38 100
20100104 10 21 30 58.38 100
20100104 10 21 30 58.38 100
20100104 10 21 31 58.37 300
20100104 10 21 33 58.37 100
20100104 10 21 33 58.36 300
20100104 10 21 36 58.36 100
20100104 10 21 36 58.36 200
20100104 10 21 36 58.36 100
20100104 10 21 36 58.36 100
20100104 10 21 36 58.36 200
20100104 10 21 36 58.36 100
20100104 10 21 37 58.36 100
20100104 10 21 37 58.36 100
20100104 10 21 38 58.36 100
20100104 10 21 38 58.36 100
20100104 10 21 39 58.35 500
20100104 10 21 40 58.36 100
20100104 10 21 40 58.36 100
20100104 10 21 40 58.36 100
20100104 10 21 40 58.35 300
20100104 10 21 40 58.34 100
20100104 10 21 40 58.35 100
20100104 10 21 45 58.3692 176
20100104 10 21 46 58.36 100
20100104 10 21 46 58.35 200
20100104 10 21 49 58.36 500
20100104 10 21 49 58.36 100
20100104 10 21 51 58.37 100
20100104 10 21 53 58.37 100
20100104 10 21 54 58.36 100
20100104 10 21 57 58.36 200
20100104 10 21 57 58.36 200
20100104 10 21 57 58.36 100
20100104 10 21 57 58.37 100
20100104 10 22 1 58.37 300
20100104 10 22 2 58.35 100
20100104 10 22 3 58.37 100
20100104 10 22 3 58.37 100
20100104 10 22 3 58.37 100
20100104 10 22 3 58.37 100
20100104 10 22 3 58.37 200
20100104 10 22 3 58.38 200
20100104 10 22 3 58.38 200
20100104 10 22 3 58.36 100
20100104 10 22 3 58.38 100
20100104 10 22 3 58.38 200
20100104 10 22 3 58.38 100
20100104 10 22 3 58.38 100
20100104 10 22 3 58.38 100
20100104 10 22 3 58.38 100
20100104 10 22 3 58.38 100
20100104 10 22 3 58.36 100
20100104 10 22 3 58.37 100
20100104 10 22 3 58.38 100
20100104 10 22 3 58.38 100
20100104 10 22 7 58.36 500
20100104 10 22 10 58.37 100
20100104 10 22 10 58.37 100
20100104 10 22 10 58.37 100
20100104 10 22 10 58.37 100
20100104 10 22 15 58.37 200
20100104 10 22 15 58.37 100
20100104 10 22 15 58.37 113
20100104 10 22 15 58.37 187
20100104 10 22 15 58.37 100
20100104 10 22 15 58.36 186
20100104 10 22 19 58.369 500
20100104 10 22 20 58.36 300
20100104 10 22 20 58.36 100
20100104 10 22 23 58.36 200
20100104 10 22 25 58.37 100
20100104 10 22 25 58.37 100
20100104 10 22 25 58.37 200
20100104 10 22 25 58.37 200
20100104 10 22 25 58.37 400
20100104 10 22 25 58.37 100
20100104 10 22 28 58.38 100
20100104 10 22 28 58.38 100
20100104 10 22 28 58.38 100
20100104 10 22 29 58.38 100
20100104 10 22 29 58.38 100
20100104 10 22 29 58.38 200
20100104 10 22 29 58.38 400
20100104 10 22 29 58.38 100
20100104 10 22 29 58.375 100
20100104 10 22 29 58.387 1000
20100104 10 22 31 58.39 100
20100104 10 22 31 58.39 100
20100104 10 22 31 58.39 100
20100104 10 22 31 58.39 100
20100104 10 22 32 58.38 100
20100104 10 22 33 58.38 100
20100104 10 22 33 58.38 100
20100104 10 22 35 58.38 100
20100104 10 22 35 58.38 100
20100104 10 22 37 58.39 100
20100104 10 22 37 58.39 300
20100104 10 22 37 58.39 100
20100104 10 22 37 58.39 100
20100104 10 22 37 58.39 300
20100104 10 22 37 58.385 100
20100104 10 22 37 58.4 200
20100104 10 22 37 58.39 400
20100104 10 22 37 58.39 100
20100104 10 22 37 58.39 400
20100104 10 22 37 58.39 700
20100104 10 22 37 58.39 200
20100104 10 22 37 58.39 400
20100104 10 22 38 58.4 500
20100104 10 22 42 58.4079 500
20100104 10 22 42 58.4 100
20100104 10 22 44 58.4 100
20100104 10 22 45 58.41 100
20100104 10 22 46 58.4 100
20100104 10 22 46 58.39 100
20100104 10 22 46 58.39 100
20100104 10 22 50 58.3999 150
20100104 10 22 52 58.39 100
20100104 10 22 55 58.39 100
20100104 10 22 55 58.39 100
20100104 10 22 55 58.39 100
20100104 10 22 58 58.39 200
20100104 10 23 0 58.38 100
20100104 10 23 1 58.396 165
20100104 10 23 5 58.39 100
20100104 10 23 5 58.39 100
20100104 10 23 8 58.38 100
20100104 10 23 10 58.39 100
20100104 10 23 14 58.39 100
20100104 10 23 14 58.38 100
20100104 10 23 14 58.39 100
20100104 10 23 14 58.39 100
20100104 10 23 17 58.39 300
20100104 10 23 17 58.39 100
20100104 10 23 17 58.39 100
20100104 10 23 17 58.39 100
20100104 10 23 17 58.4 100
20100104 10 23 17 58.4 300
20100104 10 23 17 58.385 100
20100104 10 23 17 58.39 100
20100104 10 23 17 58.4 100
20100104 10 23 17 58.4 100
20100104 10 23 17 58.4 100
20100104 10 23 17 58.39 300
20100104 10 23 18 58.41 200
20100104 10 23 18 58.41 100
20100104 10 23 18 58.42 100
20100104 10 23 18 58.42 100
20100104 10 23 18 58.41 300
20100104 10 23 18 58.42 100
20100104 10 23 24 58.41 100
20100104 10 23 24 58.42 100
20100104 10 23 24 58.42 100
20100104 10 23 24 58.42 100
20100104 10 23 26 58.42 100
20100104 10 23 26 58.42 100
20100104 10 23 26 58.42 107
20100104 10 23 26 58.42 100
20100104 10 23 26 58.42 100
20100104 10 23 26 58.42 100
20100104 10 23 31 58.42 100
20100104 10 23 31 58.425 100
20100104 10 23 35 58.4299 150
20100104 10 23 36 58.42 100
20100104 10 23 36 58.42 100
20100104 10 23 40 58.42 200
20100104 10 23 42 58.42 100
20100104 10 23 44 58.41 100
20100104 10 23 46 58.4189 100
20100104 10 23 49 58.419 200
20100104 10 23 52 58.42 200
20100104 10 23 55 58.43 100
20100104 10 23 56 58.42 100
20100104 10 23 57 58.41 100
20100104 10 24 1 58.4111 107
20100104 10 24 6 58.41 300
20100104 10 24 8 58.41 100
20100104 10 24 8 58.41 100
20100104 10 24 8 58.41 100
20100104 10 24 8 58.41 100
20100104 10 24 8 58.41 100
20100104 10 24 15 58.392 175
20100104 10 24 15 58.4 100
20100104 10 24 16 58.39 100
20100104 10 24 16 58.39 100
20100104 10 24 21 58.38 300
20100104 10 24 21 58.38 100
20100104 10 24 21 58.38 100
20100104 10 24 21 58.38 200
20100104 10 24 21 58.38 100
20100104 10 24 21 58.37 100
20100104 10 24 21 58.37 100
20100104 10 24 21 58.37 100
20100104 10 24 28 58.3746 100
20100104 10 24 35 58.37 200
20100104 10 24 35 58.37 100
20100104 10 24 36 58.38 200
20100104 10 24 36 58.38 100
20100104 10 24 38 58.375 100
20100104 10 24 38 58.38 100
20100104 10 24 38 58.38 100
20100104 10 24 38 58.38 100
20100104 10 24 38 58.38 100
20100104 10 24 38 58.38 100
20100104 10 24 39 58.38 175
20100104 10 24 39 58.375 100
20100104 10 24 42 58.39 200
20100104 10 24 42 58.39 100
20100104 10 24 42 58.39 300
20100104 10 24 43 58.382 102
20100104 10 24 47 58.39 100
20100104 10 24 48 58.39 100
20100104 10 24 50 58.38 200
20100104 10 24 50 58.38 300
20100104 10 24 50 58.38 100
20100104 10 24 52 58.38 100
20100104 10 24 52 58.3795 500
20100104 10 24 55 58.38 100
20100104 10 24 55 58.38 100
20100104 10 24 55 58.39 100
20100104 10 24 55 58.38 100
20100104 10 24 55 58.39 100
20100104 10 24 55 58.38 100
20100104 10 24 55 58.39 100
20100104 10 24 55 58.39 100
20100104 10 24 56 58.39 100
20100104 10 24 56 58.39 100
20100104 10 24 56 58.39 200
20100104 10 24 56 58.385 100
20100104 10 24 57 58.39 100
20100104 10 24 57 58.4 100
20100104 10 24 57 58.4 100
20100104 10 24 57 58.4 100
20100104 10 25 1 58.3999 500
20100104 10 25 2 58.3901 100
20100104 10 25 4 58.39 100
20100104 10 25 7 58.39 200
20100104 10 25 9 58.4 100
20100104 10 25 11 58.4 300
20100104 10 25 11 58.3995 100
20100104 10 25 14 58.4 100
20100104 10 25 15 58.41 100
20100104 10 25 15 58.41 200
20100104 10 25 16 58.41 100
20100104 10 25 16 58.41 600
20100104 10 25 16 58.41 100
20100104 10 25 16 58.41 100
20100104 10 25 16 58.41 100
20100104 10 25 17 58.4 100
20100104 10 25 17 58.4 100
20100104 10 25 17 58.41 176
20100104 10 25 18 58.4105 100
20100104 10 25 21 58.42 100
20100104 10 25 21 58.42 100
20100104 10 25 21 58.42 100
20100104 10 25 21 58.42 100
20100104 10 25 21 58.42 100
20100104 10 25 21 58.4201 125
20100104 10 25 21 58.43 100
20100104 10 25 21 58.43 100
20100104 10 25 22 58.4 500
20100104 10 25 22 58.42 100
20100104 10 25 29 58.43 100
20100104 10 25 32 58.42 100
20100104 10 25 33 58.42 100
20100104 10 25 33 58.42 198
20100104 10 25 33 58.42 100
20100104 10 25 33 58.42 100
20100104 10 25 33 58.42 100
20100104 10 25 33 58.41 100
20100104 10 25 33 58.41 100
20100104 10 25 33 58.41 145
20100104 10 25 33 58.41 155
20100104 10 25 33 58.41 100
20100104 10 25 33 58.41 155
20100104 10 25 33 58.41 245
20100104 10 25 33 58.41 100
20100104 10 25 33 58.41 100
20100104 10 25 37 58.41 100
20100104 10 25 37 58.41 100
20100104 10 25 37 58.41 100
20100104 10 25 37 58.41 100
20100104 10 25 37 58.42 100
20100104 10 25 37 58.42 100
20100104 10 25 42 58.42 100
20100104 10 25 42 58.42 600
20100104 10 25 42 58.42 100
20100104 10 25 42 58.42 100
20100104 10 25 42 58.42 100
20100104 10 25 48 58.41 100
20100104 10 25 48 58.41 100
20100104 10 25 56 58.42 200
20100104 10 25 56 58.42 100
20100104 10 25 56 58.42 100
20100104 10 25 59 58.42 100
20100104 10 26 3 58.4101 200
20100104 10 26 6 58.43 100
20100104 10 26 15 58.42 500
20100104 10 26 15 58.4201 262
20100104 10 26 15 58.43 500
20100104 10 26 15 58.43 100
20100104 10 26 15 58.43 100
20100104 10 26 15 58.43 200
20100104 10 26 21 58.43 100
20100104 10 26 22 58.4201 180
20100104 10 26 22 58.44 100
20100104 10 26 30 58.43 100
20100104 10 26 30 58.43 100
20100104 10 26 34 58.43 100
20100104 10 26 34 58.42 100
20100104 10 26 34 58.42 200
20100104 10 26 34 58.42 100
20100104 10 26 34 58.42 100
20100104 10 26 34 58.42 100
20100104 10 26 34 58.42 100
20100104 10 26 34 58.41 100
20100104 10 26 35 58.42 100
20100104 10 26 41 58.41 100
20100104 10 26 41 58.41 100
20100104 10 26 41 58.41 100
20100104 10 26 41 58.41 100
20100104 10 26 41 58.4121 500
20100104 10 26 44 58.42 100
20100104 10 26 44 58.42 100
20100104 10 26 46 58.42 100
20100104 10 26 50 58.43 100
20100104 10 26 52 58.43 100
20100104 10 26 52 58.43 100
20100104 10 26 52 58.43 100
20100104 10 26 52 58.43 400
20100104 10 26 52 58.43 500
20100104 10 26 52 58.43 200
20100104 10 26 52 58.43 100
20100104 10 26 54 58.43 100
20100104 10 26 54 58.43 100
20100104 10 26 55 58.44 100
20100104 10 27 0 58.44 100
20100104 10 27 1 58.44 100
20100104 10 27 1 58.44 100
20100104 10 27 1 58.44 300
20100104 10 27 1 58.44 200
20100104 10 27 1 58.44 200
20100104 10 27 2 58.44 100
20100104 10 27 2 58.44 100
20100104 10 27 2 58.44 100
20100104 10 27 2 58.44 200
20100104 10 27 2 58.44 349
20100104 10 27 2 58.44 100
20100104 10 27 2 58.44 100
20100104 10 27 2 58.44 175
20100104 10 27 2 58.435 100
20100104 10 27 2 58.435 100
20100104 10 27 2 58.44 287
20100104 10 27 2 58.45 100
20100104 10 27 2 58.45 100
20100104 10 27 2 58.44 300
20100104 10 27 4 58.45 100
20100104 10 27 4 58.45 100
20100104 10 27 5 58.4499 500
20100104 10 27 8 58.45 100
20100104 10 27 8 58.44 500
20100104 10 27 10 58.44 1000
20100104 10 27 13 58.4421 100
20100104 10 27 17 58.45 100
20100104 10 27 21 58.45 100
20100104 10 27 21 58.45 100
20100104 10 27 21 58.45 200
20100104 10 27 21 58.45 100
20100104 10 27 21 58.45 100
20100104 10 27 21 58.45 200
20100104 10 27 21 58.45 100
20100104 10 27 21 58.46 100
20100104 10 27 21 58.46 100
20100104 10 27 23 58.46 300
20100104 10 27 24 58.47 100
20100104 10 27 25 58.47 100
20100104 10 27 25 58.47 200
20100104 10 27 25 58.47 300
20100104 10 27 25 58.47 300
20100104 10 27 25 58.4689 100
20100104 10 27 26 58.4611 120
20100104 10 27 28 58.46 200
20100104 10 27 29 58.47 100
20100104 10 27 31 58.47 100
20100104 10 27 31 58.47 100
20100104 10 27 31 58.47 100
20100104 10 27 32 58.47 100
20100104 10 27 32 58.47 100
20100104 10 27 32 58.47 100
20100104 10 27 32 58.48 100
20100104 10 27 33 58.4612 1000
20100104 10 27 35 58.48 100
20100104 10 27 35 58.48 100
20100104 10 27 35 58.48 100
20100104 10 27 37 58.47 100
20100104 10 27 37 58.47 100
20100104 10 27 37 58.46 100
20100104 10 27 37 58.46 100
20100104 10 27 39 58.49 100
20100104 10 27 39 58.49 100
20100104 10 27 40 58.4802 250
20100104 10 27 40 58.49 100
20100104 10 27 41 58.48 100
20100104 10 27 42 58.483 157
20100104 10 27 43 58.48 100
20100104 10 27 43 58.48 100
20100104 10 27 49 58.48 100
20100104 10 27 50 58.47 100
20100104 10 27 52 58.48 100
20100104 10 27 54 58.48 100
20100104 10 27 54 58.48 200
20100104 10 27 54 58.49 300
20100104 10 27 54 58.49 100
20100104 10 27 54 58.49 100
20100104 10 27 54 58.49 100
20100104 10 27 57 58.49 100
20100104 10 27 59 58.488 1000
20100104 10 27 59 58.4899 500
20100104 10 28 0 58.4875 700
20100104 10 28 5 58.48 100
20100104 10 28 15 58.48 100
20100104 10 28 15 58.47 100
20100104 10 28 15 58.47 100
20100104 10 28 15 58.47 200
20100104 10 28 15 58.47 100
20100104 10 28 20 58.4622 200
20100104 10 28 21 58.48 100
20100104 10 28 21 58.48 100
20100104 10 28 21 58.49 100
20100104 10 28 21 58.48 100
20100104 10 28 21 58.48 100
20100104 10 28 27 58.48 100
20100104 10 28 28 58.47 100
20100104 10 28 29 58.4679 200
20100104 10 28 30 58.4611 100
20100104 10 28 35 58.468 146
20100104 10 28 37 58.47 100
20100104 10 28 37 58.465 100
20100104 10 28 41 58.46 100
20100104 10 28 41 58.46 100
20100104 10 28 41 58.47 100
20100104 10 28 41 58.46 100
20100104 10 28 42 58.48 300
20100104 10 28 42 58.48 200
20100104 10 28 45 58.48 100
20100104 10 28 45 58.48 100
20100104 10 28 46 58.48 100
20100104 10 28 46 58.48 300
20100104 10 28 46 58.48 100
20100104 10 28 46 58.49 300
20100104 10 28 46 58.49 100
20100104 10 28 46 58.49 100
20100104 10 28 46 58.49 100
20100104 10 28 46 58.49 200
20100104 10 28 46 58.49 100
20100104 10 28 46 58.49 100
20100104 10 28 46 58.49 100
20100104 10 28 46 58.49 100
20100104 10 28 46 58.49 100
20100104 10 28 46 58.49 200
20100104 10 28 46 58.48 100
20100104 10 28 46 58.48 1700
20100104 10 28 46 58.48 100
20100104 10 28 46 58.49 100
20100104 10 28 46 58.49 100
20100104 10 28 46 58.5 100
20100104 10 28 47 58.49 100
20100104 10 28 47 58.49 100
20100104 10 28 47 58.5 100
20100104 10 28 47 58.5 100
20100104 10 28 47 58.5 100
20100104 10 28 47 58.49 100
20100104 10 28 47 58.49 400
20100104 10 28 47 58.49 250
20100104 10 28 47 58.49 100
20100104 10 28 48 58.5 300
20100104 10 28 48 58.5 100
20100104 10 28 48 58.5 100
20100104 10 28 48 58.5 100
20100104 10 28 48 58.5 100
20100104 10 28 48 58.5 100
20100104 10 28 48 58.5 100
20100104 10 28 49 58.49 100
20100104 10 28 49 58.5 100
20100104 10 28 50 58.5 100
20100104 10 28 50 58.49 300
20100104 10 28 50 58.49 100
20100104 10 28 50 58.49 100
20100104 10 28 54 58.4999 100
20100104 10 28 57 58.49 400
20100104 10 28 57 58.49 400
20100104 10 28 57 58.49 100
20100104 10 28 57 58.49 400
20100104 10 28 58 58.4999 400
20100104 10 28 58 58.5 100
20100104 10 28 59 58.49 400
20100104 10 28 59 58.49 400
20100104 10 28 59 58.49 100
20100104 10 28 59 58.49 400
20100104 10 28 59 58.49 300
20100104 10 28 59 58.495 100
20100104 10 28 59 58.495 100
20100104 10 29 0 58.49 100
20100104 10 29 0 58.49 200
20100104 10 29 0 58.49 100
20100104 10 29 0 58.5 100
20100104 10 29 0 58.5 100
20100104 10 29 0 58.49 100
20100104 10 29 0 58.5 400
20100104 10 29 1 58.49 100
20100104 10 29 3 58.48 100
20100104 10 29 3 58.48 300
20100104 10 29 3 58.48 100
20100104 10 29 3 58.48 100
20100104 10 29 3 58.48 100
20100104 10 29 3 58.47 100
20100104 10 29 3 58.47 100
20100104 10 29 3 58.48 100
20100104 10 29 3 58.48 100
20100104 10 29 7 58.4784 1000
20100104 10 29 8 58.46 100
20100104 10 29 8 58.46 100
20100104 10 29 8 58.46 100
20100104 10 29 8 58.46 100
20100104 10 29 8 58.46 100
20100104 10 29 8 58.46 100
20100104 10 29 8 58.46 100
20100104 10 29 8 58.46 100
20100104 10 29 8 58.46 100
20100104 10 29 8 58.47 100
20100104 10 29 9 58.45 100
20100104 10 29 10 58.48 100
20100104 10 29 18 58.47 100
20100104 10 29 20 58.48 100
20100104 10 29 22 58.47 100
20100104 10 29 27 58.4701 1000
20100104 10 29 36 58.48 100
20100104 10 29 36 58.48 100
20100104 10 29 41 58.48 100
20100104 10 29 51 58.4194 100
20100104 10 29 54 58.4878 125
20100104 10 29 55 58.48 200
20100104 10 29 55 58.48 100
20100104 10 29 55 58.48 100
20100104 10 29 55 58.475 100
20100104 10 29 55 58.48 100
20100104 10 29 55 58.48 100
20100104 10 29 56 58.48 100
20100104 10 29 56 58.48 100
20100104 10 29 58 58.4706 100
20100104 10 30 0 58.47 100
20100104 10 30 1 58.48 100
20100104 10 30 1 58.475 100
20100104 10 30 1 58.48 100
20100104 10 30 2 58.48 100
20100104 10 30 3 58.49 100
20100104 10 30 3 58.49 100
20100104 10 30 3 58.49 400
20100104 10 30 3 58.49 100
20100104 10 30 3 58.49 100
20100104 10 30 3 58.49 200
20100104 10 30 3 58.49 200
20100104 10 30 5 58.475 400
20100104 10 30 5 58.475 100
20100104 10 30 5 58.48 500
20100104 10 30 5 58.49 100
20100104 10 30 5 58.48 200
20100104 10 30 5 58.48 100
20100104 10 30 5 58.48 100
20100104 10 30 5 58.48 100
20100104 10 30 9 58.49 100
20100104 10 30 9 58.49 300
20100104 10 30 9 58.5 100
20100104 10 30 9 58.5 100
20100104 10 30 10 58.48 300
20100104 10 30 14 58.4999 149
20100104 10 30 15 58.49 100
20100104 10 30 15 58.49 100
20100104 10 30 15 58.49 300
20100104 10 30 15 58.4999 100
20100104 10 30 20 58.5 300
20100104 10 30 21 58.42 200
20100104 10 30 21 58.42 200
20100104 10 30 24 58.5 100
20100104 10 30 24 58.5 100
20100104 10 30 25 58.4999 149
20100104 10 30 30 58.5 500
20100104 10 30 31 58.5 100
20100104 10 30 32 58.5 100
20100104 10 30 32 58.5 100
20100104 10 30 32 58.5 300
20100104 10 30 32 58.5 800
20100104 10 30 32 58.5 497
20100104 10 30 32 58.5 300
20100104 10 30 32 58.5 700
20100104 10 30 32 58.5 800
20100104 10 30 32 58.5 600
20100104 10 30 32 58.5 1000
20100104 10 30 32 58.5 103
20100104 10 30 32 58.5 400
20100104 10 30 32 58.5 400
20100104 10 30 32 58.5 400
20100104 10 30 32 58.5 300
20100104 10 30 32 58.5 100
20100104 10 30 32 58.5 600
20100104 10 30 33 58.5 100
20100104 10 30 34 58.5 615
20100104 10 30 34 58.5 385
20100104 10 30 35 58.49 100
20100104 10 30 36 58.5 100
20100104 10 30 36 58.5 513
20100104 10 30 36 58.5 600
20100104 10 30 36 58.51 100
20100104 10 30 36 58.51 100
20100104 10 30 36 58.51 100
20100104 10 30 36 58.51 100
20100104 10 30 36 58.52 200
20100104 10 30 36 58.52 100
20100104 10 30 36 58.52 100
20100104 10 30 36 58.52 100
20100104 10 30 36 58.52 100
20100104 10 30 36 58.53 100
20100104 10 30 36 58.53 100
20100104 10 30 36 58.53 100
20100104 10 30 36 58.53 100
20100104 10 30 37 58.53 100
20100104 10 30 39 58.5 500
20100104 10 30 40 58.52 296
20100104 10 30 40 58.52 300
20100104 10 30 40 58.52 100
20100104 10 30 41 58.52 104
20100104 10 30 41 58.51 100
20100104 10 30 41 58.51 100
20100104 10 30 41 58.51 100
20100104 10 30 41 58.51 200
20100104 10 30 41 58.51 100
20100104 10 30 41 58.52 200
20100104 10 30 41 58.52 100
20100104 10 30 41 58.52 300
20100104 10 30 41 58.52 100
20100104 10 30 41 58.53 100
20100104 10 30 42 58.53 100
20100104 10 30 42 58.53 100
20100104 10 30 42 58.53 100
20100104 10 30 42 58.52 100
20100104 10 30 42 58.52 100
20100104 10 30 42 58.52 100
20100104 10 30 42 58.52 100
20100104 10 30 42 58.52 100
20100104 10 30 42 58.52 200
20100104 10 30 42 58.51 202
20100104 10 30 42 58.5199 200
20100104 10 30 43 58.5042 100
20100104 10 30 46 58.52 100
20100104 10 30 46 58.52 200
20100104 10 30 47 58.52 100
20100104 10 30 47 58.52 100
20100104 10 30 47 58.52 100
20100104 10 30 47 58.52 100
20100104 10 30 47 58.52 100
20100104 10 30 47 58.52 100
20100104 10 30 47 58.52 100
20100104 10 30 47 58.53 100
20100104 10 30 47 58.515 100
20100104 10 30 48 58.53 100
20100104 10 30 51 58.52 500
20100104 10 30 52 58.53 100
20100104 10 30 52 58.53 100
20100104 10 30 52 58.54 100
20100104 10 30 52 58.53 500
20100104 10 30 52 58.54 100
20100104 10 30 52 58.53 100
20100104 10 30 52 58.54 100
20100104 10 30 54 58.53 100
20100104 10 30 54 58.53 100
20100104 10 30 55 58.54 200
20100104 10 30 55 58.54 100
20100104 10 30 56 58.538 100
20100104 10 30 58 58.54 100
20100104 10 30 58 58.54 100
20100104 10 30 58 58.54 100
20100104 10 30 58 58.54 100
20100104 10 30 58 58.54 100
20100104 10 30 59 58.54 100
20100104 10 31 0 58.53 100
20100104 10 31 0 58.53 100
20100104 10 31 1 58.55 200
20100104 10 31 1 58.55 100
20100104 10 31 1 58.55 100
20100104 10 31 1 58.55 100
20100104 10 31 1 58.55 100
20100104 10 31 1 58.55 400
20100104 10 31 1 58.55 100
20100104 10 31 1 58.55 300
20100104 10 31 1 58.55 200
20100104 10 31 1 58.55 400
20100104 10 31 1 58.55 100
20100104 10 31 1 58.55 200
20100104 10 31 2 58.55 200
20100104 10 31 2 58.55 200
20100104 10 31 2 58.55 200
20100104 10 31 2 58.55 100
20100104 10 31 2 58.55 200
20100104 10 31 2 58.548 300
20100104 10 31 2 58.55 200
20100104 10 31 3 58.56 100
20100104 10 31 3 58.56 100
20100104 10 31 3 58.56 100
20100104 10 31 3 58.56 300
20100104 10 31 3 58.56 100
20100104 10 31 3 58.56 100
20100104 10 31 3 58.57 100
20100104 10 31 3 58.57 200
20100104 10 31 3 58.57 100
20100104 10 31 3 58.55 100
20100104 10 31 3 58.55 100
20100104 10 31 3 58.55 100
20100104 10 31 3 58.57 100
20100104 10 31 3 58.57 100
20100104 10 31 3 58.57 355
20100104 10 31 4 58.55 600
20100104 10 31 8 58.56 100
20100104 10 31 8 58.56 100
20100104 10 31 8 58.56 100
20100104 10 31 8 58.56 100
20100104 10 31 8 58.56 100
20100104 10 31 8 58.57 100
20100104 10 31 8 58.5599 100
20100104 10 31 10 58.56 100
20100104 10 31 11 58.5534 360
20100104 10 31 11 58.55 100
20100104 10 31 11 58.55 400
20100104 10 31 11 58.55 100
20100104 10 31 11 58.55 100
20100104 10 31 11 58.55 200
20100104 10 31 11 58.55 400
20100104 10 31 11 58.55 100
20100104 10 31 11 58.55 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 200
20100104 10 31 11 58.54 200
20100104 10 31 11 58.55 100
20100104 10 31 11 58.54 300
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 11 58.54 100
20100104 10 31 12 58.54 800
20100104 10 31 13 58.545 500
20100104 10 31 14 58.54 100
20100104 10 31 14 58.5499 100
20100104 10 31 14 58.55 100
20100104 10 31 14 58.55 400
20100104 10 31 19 58.55 100
20100104 10 31 19 58.545 100
20100104 10 31 19 58.56 100
20100104 10 31 21 58.54 200
20100104 10 31 21 58.54 300
20100104 10 31 21 58.54 100
20100104 10 31 21 58.54 100
20100104 10 31 21 58.54 200
20100104 10 31 22 58.54 100
20100104 10 31 22 58.54 100
20100104 10 31 22 58.54 100
20100104 10 31 22 58.54 200
20100104 10 31 22 58.54 100
20100104 10 31 22 58.54 100
20100104 10 31 22 58.54 100
20100104 10 31 22 58.54 200
20100104 10 31 22 58.54 200
20100104 10 31 22 58.54 100
20100104 10 31 22 58.54 100
20100104 10 31 22 58.54 100
20100104 10 31 22 58.54 100
20100104 10 31 22 58.54 100
20100104 10 31 23 58.545 200
20100104 10 31 25 58.55 100
20100104 10 31 25 58.53 100
20100104 10 31 25 58.53 100
20100104 10 31 25 58.53 300
20100104 10 31 28 58.53 100
20100104 10 31 31 58.54 400
20100104 10 31 32 58.53 300
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 400
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 103
20100104 10 31 32 58.53 200
20100104 10 31 32 58.53 200
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 200
20100104 10 31 32 58.53 100
20100104 10 31 32 58.53 100
20100104 10 31 32 58.52 100
20100104 10 31 32 58.52 100
20100104 10 31 32 58.52 100
20100104 10 31 33 58.52 100
20100104 10 31 33 58.52 100
20100104 10 31 33 58.52 100
20100104 10 31 34 58.53 300
20100104 10 31 38 58.52 300
